Title,Name,Speciality,Sub_speciality,Address,Price,Doctor_Rating,Views
Doctor,AbdElsamie Halawa,Professor of orthopedic surgery and Sports injuries ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Foot and Ankle Orthopedics, Joint Replacement, Arthroscopy and Sports injuries",Heliopolis,300,4.5,6863
Doctor,Mahmoud Abdallah,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery",Nile Cornishe ,650,4.5,1485
Doctor,Magdy Monir,Orthopedic consultant ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery",Shoubra : alwady algded,150,5.0,1600
Doctor,Mahmoud Gamal,"Professor and Consultant of Orthopedic, Joint and Spine Surgery - Faculty of Medicine - Ain Shams University","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",First Disrict-Mahallia 8-Above Elfergany Market ,250,,209
Doctor,Islam Mohamed AbdElaziz,Consultant Orthopaedic Surgeon,"Orthopedist, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries",Nasr City : Ahmed Alzomor 10Th partition,400,4.5,3790
Doctor,mohamed Alattar,"Professor and Consultant of Orthopedics, Knee, Arthroscopic and Artificial Joints Surgery, Faculty of Medicine, Zagazig University","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Mehwar el markazi- Cairo medical center,500,,236
Doctor,Hossam Hatab,Consultant of Orthopaedic surgery,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Pediatric Orthopedics, Pediatric Spine Surgery, Pediatric Orthopedic Surgery",Banha : Farid Nada,150,4.5,308
Doctor,Tamer Samir,"Consultant of Orthopedics, Fractures, Knee, Shoulder and Spine Endoscopy, Doctorate of Orthopedics, Consultant of Orthopedic Surgery, Police Hospital","Orthopedist, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Spine Surgery","Beverlly Hills City, Mall 4 ",500,4.5,6493
Doctor,Mostafa Safwat Shalaby,"Consultant of Orthopedic Surgery ,Spine, Deformity and Bone lengthening ","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",EL Mokattam street,400,4.5,749
Doctor,Abdel Sameaa Halawa,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Spine Surgery, Pediatric Orthopedic Surgery",North 90th,500,4.5,351
Doctor,Ahmed Ammar,Orthopedics Consultant,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",Tanta : Omar Zaafaan Street,140,5.0,2219
Doctor,Mohamed AlMahy,"Professor of orthopedics, hand surgery","Orthopedist, Hand and Upper Limb Surgery",Abou Ebaid El Bakry,650,,386
Doctor,Emad Mamoun,Consultant of Orthopedics and spine,"Orthopedist, Adult Orthopedics",Cleopatra 6th of October -Majara,650,,183
Doctor,Hisham Nagib,Consultant of Pediatric Orthopedic Surgery,"Orthopedist, Pediatric Orthopedic Surgery",Nile Cornishe ,650,5.0,1247
Doctor,Bahaa Khairy,Consultant orthopedic and spine surgeon,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Nile Cornishe ,650,,58
Doctor,Ehab Mohamed,consultant of Orthopedic Surgery,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Bone Deformities, Joint Replacement, Adult Orthopedics, Pediatric Orthopedics, Pediatric Orthopedic Surgery",Abbas El-Akkad,300,4.5,968
Doctor,Haitham Adel,Consultant and Lecturer of  Orthopedic Surgery and Arthroscopy,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedic Surgery","Al Lokanda, El-Montaza, Heliopolis, Egypt",500,5.0,2039
Doctor,Omar AbdelAziz Taalab,"Consultant of Shoulder ,Knee Surgery &Sports Injuries - Lecturer of Orthopaedic Surgery Cairo University.","Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedic Surgery, Hand and Upper Limb Surgery, Joint Replacement",New Cairo,600,4.5,49689
Doctor,Ahmed Alsharkawy,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nile Corniche Street,",650,,1971
Doctor,Mahmoud Moheb,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Diplomats Compound,500,4.5,987
Doctor,Mohamed El Assasy,"Consultant of Orthopedic Surgery
","Orthopedist, Adult Orthopedic Surgery",Nile Cornishe ,650,4.5,4869
Doctor,Ahmed Khaled Elghazawy,"Lecturer of Orthopedic Surgery, Faculty of Medicine, Ain Shams University - Consultant in orthopedic surgery, artificial joints and sports injuries","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",81 Al-Nasr Road - the third floor - next to Tiba Mall,400,,8
Doctor,Mohamed Adel,Consultant of  Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nile Corniche Street,",650,,95
Doctor,Mohamed ramy,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Pediatric Orthopedics, Pediatric Orthopedic Surgery","North,90th",400,,191
Doctor,Ahmed Ezz,Consultant of Orthopaedic Surgery,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Cleopatra 6th of October -Majara,650,,41
Doctor,Hassan Abd AL lateif,Consultant of orthopedics,"Orthopedist, Adult Orthopedics, Arthroscopy and Sports injuries, Adult Orthopedic Surgery",Abbas El-Akkad,400,,225
Doctor,Amr Farouk,"Consultant of Foot and Ankle Surgery, Ain Shams University","Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Adult Orthopedics",Abou Ebaid El Bakry,650,,26
Doctor,Ahmed Soliman,"Consultant in orthopedic, joint and traumatology surgery","Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Alwahda Street,250,,52
Doctor,mohamed said,"Consultant of orthopedics, joints, vertebral lute, pediatric deformities and fractures - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Al-Zahra Street,200,,75
Doctor,AbdElsamie Halawa,Professor of orthopedic surgery and Sports injuries ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Foot and Ankle Orthopedics, Joint Replacement, Arthroscopy and Sports injuries",New Cairo : The northern 90th,500,4.5,660
Doctor,Farid Samir,"Consultant Orthopedic Surgery, Joint Arthroscopy & Sports medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Abdallah Al-Kateb,500,,15
Doctor,Ashraf Gomaa,"Consultant of orthopedics, artificial joints, endoscopy, and the spine Orthopedics fellowship Member of the Egyptian Orthopedic Association","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery","29 Al-Fath Buildings, Al Sefarat District",250,,165
Doctor,Islam Abo Youssef,Consultant of  Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nile Corniche Street,",650,,235
Doctor,Ahmed Mohamed Farghaly,Consultant & Teacher of orthopedic and upper limb surgery-Cairo University.,"Orthopedist, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery, Adult Orthopedic Surgery",Abdallah Al-Kateb,500,,10
Doctor,Tamer Nafea,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Diplomats Compound,500,,141
Doctor,Mohamed Hany,Orthorpedic Surgery Consultant,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Mohamed sayed ahmed street,200,,171
Doctor,Tamer Mohamed Abd Elazim,consultant of Orthopedic and Spinal Surgery,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Adult Orthopedic Surgery",Elharam,350,,32
Doctor,Ahmed Al Gendy,Consultant of Orthopedic Surgery,"Orthopedist, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nile Corniche Street,",650,4.5,952
Doctor,Sherif Hamdy Zawam,"Consultant in orthopedic surgery, endoscopy, and sports injuries","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Nile Cornishe ,500,,40
Doctor,Ahmed Abdel Hafez,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedic Surgery",Diplomats Compound,500,,800
Doctor,Khalied Moustafa,Consultant orthopedic joint and  fracture surgery PhD in orthopedics,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",81 Al-Nasr Road - the third floor - next to Tiba Mall,400,,335
Specialist,Hany Nagaty,Consultant of orthopedic surgery ,"Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Adult Orthopedics, Osteopathic Medicine, Pediatric Orthopedics, Adult Rheumatology, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Sheikh Zayed,350,3.5,271
Doctor,Mohamed Salah Labib,Consultant Of Orthopedic Surgery And Fellowship Of Orthopedic Surgery At Banha Educational Hospital,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Banha : Sharq Elastad buildings street-besides General Insurance Hospital Banha Branch,160,,1274
Doctor,Amr Farouk,"Consultant of Foot and Ankle Surgery, Ain Shams University","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, 90% of Tearing In Ankle Ligaments. patients are satisfied with the results",Heliopolis,450,5.0,2845
Doctor,Tamer Nagy,Consultant in hand and upper extremity surgery and microscopic surgery,"Orthopedist, Adult Orthopedics, Hand and Upper Limb Surgery, Microscopic Surgery",15-khadamat Street-behind the court-new Cairo ,650,,276
Doctor,Mohamed Sayed,Consultant of  Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",North 90th,450,,97
Doctor,Ahmed Hamdy,orthopedics consultant,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Mohamed sayed ahmed street,200,,26
Doctor,Hisham Mesbah,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Nile Cornishe ,650,,33
Doctor,Mohamed Ebrahim,Consultant of Orthopedics,"Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Elharam,350,,17
Doctor,Mohamed Nabil Awad,Orthopaedic Surgery Consultant,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery","24th st from 45th st, Asafra Qebly",125,,51
Doctor,Hisham Abdelhaleim,Consultant of  Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",181 Gesr El Suez Street in front of Gate 5 Shams Club over Vodafone,250,,18
Doctor,Ahmed Elfeshawy,"Consultant in orthopedic surgery in Kasr Al-Aini, specializing in sports injuries, knee and shoulder arthroscopy, fractures and their types","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery",Elharam,350,,31
Doctor,Alaa el din Hamed,orthopedic consultant,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Third Gate,300,,656
Doctor,Mohamed Osama Elhawary,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Pediatric Orthopedic Surgery, Bone Deformities, Joint Replacement",New Cairo : North 90,500,4.5,6133
Doctor,Hisham Samy Abdelrahman,consultant orthopedic and sports medicine head of orthopedic department Egyptair hospital,"Orthopedist, Bone Deformities, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Ibn Hanea elAndalosy -Manteqa Oula ,500,,17
Doctor,Ayman Mohamed Almasry,Consultant of  Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Diplomats Compound,500,,88
Doctor,Ahmed Basha,Orthopedic Surgery Consultant,"Orthopedist, Adult Orthopedics, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Joint Replacement, Hand and Upper Limb Surgery, Microscopic Surgery, Adult Rheumatology, Adult Orthopedic Surgery",Damanhur : abdelsalam araf -beside elserfy mosque,150,,4043
Doctor,Sherif Hamdy Zawam,"Consultant in orthopedic surgery, endoscopy, and sports injuries","Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",15-khadamat Street-behind the court-new Cairo ,650,,132
Doctor,Ahmed El Shazly,Consultant in Orthopedic Surgery and Microscopic Hand Surgery,"Orthopedist, Bone Deformities, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",15-khadamat Street-behind the court-new Cairo ,650,,83
Doctor,Ahmed Adel Shafiek,Consultant in orthopedics surgery,"Orthopedist, Arthroscopy and Sports injuries, Joint Replacement, Adult Orthopedics, Adult Orthopedic Surgery",Gameat El Dowal El Arabeya Street ,400,,84
Doctor,Ehab Al Desoky,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nile Corniche Street,",650,5.0,845
Doctor,Ayman Rabea Ibrahim,"Consultant in orthopedics, artificial joints, and pediatric bone deformities","Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery",Alwahda Street,150,,38
Doctor,Mohamed Aly Amin,Consultant of orthopedic surgery,"Orthopedist, Joint Replacement, Adult Orthopedics, Microscopic Surgery, Adult Orthopedic Surgery",Abdallah Al-Kateb,500,,216
Doctor,Saeed Dewidar,Senior Consultant of Orthopedics and joint surgery at health insurance hospitals,"Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Matareya : Elmatarawy Street-At the junction of Elbalsam Street-Elmatarya Square - Dr Fahmy Ahmed Ramdan Hospital,150,,174
Doctor,Ehab Mohamed Mounir, Consultant of Orthopedic Surgery,"Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedic Surgery, Foot and Ankle Orthopedics, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Orthopedic Surgery",New Cairo,400,4.5,844
Doctor,Ahmed Afifi,Consultant of Orthopedic Surgery and Hand orthopedic surgery,"Orthopedist, Bone Deformities, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nile Corniche Street,",650,,449
Doctor,Amr Amal,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Diplomats Compound,500,,1604
Doctor,Osama Abdel Hamid,Consultant of orthopedic surgery,"Orthopedist, Adult Rheumatology, Pediatric Rheumatology",El Motamyez district hospitals,740,,1168
Doctor,Haitham Sallam,"Consultant and Lecturer of Orthopedic Surgery and Arthroscopy
","Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedic Surgery","Al Lokanda, El-Montaza, Heliopolis, Egypt",400,,1882
Doctor,Karim Elhusseiny,"Consultant and lecturer of orthopedic surgery, traumatology, and pediatric orthopedic surgery - Faculty of Medicine, Ain Shams University","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Heliopolis : Al-Khalifa Al-Maamoun Street,350,,91
Doctor,Bahaa Khairy,Consultant orthopedic and spine surgeon,"Orthopedist, Adult Spine Surgery, Adult Orthopedic Surgery",15-khadamat Street-behind the court-new Cairo ,650,,37
Doctor,George Shohdy,Orthopedics Consultant,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Mohamed sayed ahmed street,200,,215
Doctor,Adel Al Hadad,Consultant of t Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nile Corniche Street,",650,,408
Doctor,raouf Al Abbasy,Consultant of Orthopedic Surgery,"Orthopedist, Bone Deformities, Adult Orthopedic Surgery",Abou Ebaid El Bakry,650,,437
Doctor,Islam Abdel Mohsen,Consultant Orthopedic Surgeon,"Orthopedist, Bone Deformities, Joint Replacement, Adult Orthopedics",Street 9,500,,112
Doctor,Khaled Elhout,"Consultant of orthopedic surgery, joints and sports injuries, police hospital","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery, Bone Deformities, Hand and Upper Limb Surgery, Foot and Ankle Orthopedics, Joint Replacement, Arthroscopy and Sports injuries",Faisal : Faysal Altawen station Alharam Giza,450,4.5,9729
Doctor,Ayman youseef Eltabbaa,"Lecturer & Consultant of Arthroscopy, ankle and foot surgery, and Sports injuries Faculty of Medicine","Orthopedist, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics",Tanta : Eltalaba hospital,200,5.0,9063
Doctor,Yasser Matar,"Lecturer of orthopedics, knee and shoulder arthroscopy and sports injuries at Al-Qasr Al-Ainy","Orthopedist, Arthroscopy and Sports injuries, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Dokki,450,,399
Doctor,Osama Zareif,Consultant of  Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nile Corniche Street,",650,,451
Doctor,Amr Arafa,"Assistant Professor of orthopedics' , Cairo university","Orthopedist, Adult Orthopedics, Pediatric Orthopedics",Nile Cornishe ,650,,81
Doctor,Ahmed Saad,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nile Corniche Street,",650,4.0,1157
Doctor,Khaled El Amir,Assistant Lecturer of Orthopedics Surgery and Joint ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Orthopedic Surgery","Gezira Plaza Mall , sheikh zayed ",300,4.0,6491
Doctor,Amr Amal,Consultant of Orthopedic Surgery,"Orthopedist, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery",Abou Ebaid El Bakry,650,,121
Doctor,Sherif Mohamed Amin,"Specialist of orthopedics, spine and sports injuries","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Adult Orthopedic Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Pediatric Orthopedic Surgery",Danesh,150,5.0,786
Doctor,Mostafa Ahmed Shawky,"Lecturer of orthopedic surgery & Traumatology, Cairo University","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",El-Agouza,300,,26
Doctor,Mohamed Salah El Naggar,"
Specialist in Orthopedics and Knee arthroscopy","Orthopedist, Arthroscopy and Sports injuries, Adult Orthopedic Surgery",El-Mansoura : port said st,110,4.5,8663
Doctor,ashraf fawzy,"Senior Consultant of Orthopedics, Spine, Fractures and Sports Injuries - Ain Shams Medicine ","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Microscopic Surgery, Pediatric Orthopedics, Adult Rheumatology, Pediatric Rheumatology, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",Al-Zahra Street,180,,254
Doctor,Mahmoud Barkat,Consultant of  Orthopedic and Orthopedic surgery - faculty of Medicine Alexandria University ,"Orthopedist, Adult Orthopedics, Bone Deformities, Adult Orthopedic Surgery",El Fardous St,250,4.0,1788
Doctor,Mahmoud Ashour,Consultant of Orthopedics,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery, Bone Deformities",Cleopatra St,350,4.0,673
Doctor,Mohamed Mahmoud Elhefnawy,"Professor and consultant of orthopedic, joint and spine surgery, Zagazig Medicine","Orthopedist, Adult Orthopedics, Osteopathic Medicine, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Pediatric Orthopedic Surgery", Tolba Ewida st,250,,1228
Doctor,Zaki Basuoni,Consultant of Orthopedic Surgery,"Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","Nile Corniche Street,",650,,194
Doctor,Mostafa Garada,Dr of Orthopedics,"Orthopedist, Bone Deformities, Adult Orthopedics, Adult Orthopedic Surgery",Elharam,300,,26
Doctor,Shenouda Refaat zaki,Specialist of Orthopedics,"Orthopedist, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Adult Orthopedic Surgery, Arthroscopy and Sports injuries, Bone Deformities, Adult Spine Surgery, Foot and Ankle Orthopedics",El-Zaitoun : Salim Al Awel,150,5.0,7289
Doctor,Mohamed Hany,Orthopedic consultant,"Orthopedist, Adult Orthopedics, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery",North 90th,450,,316
Doctor,Farid Samir,"Consultant Orthopedic Surgery, Joint Arthroscopy & Sports medicine, Fellow of SICOT","Orthopedist, Adult Orthopedics, 0% of Lower Back Pain patients are satisfied with the results",Cleopatra 6th of October -Majara,650,4.0,114
Doctor,hazim kamal,"Specialist in orthopedics, joints and endoscopes","Orthopedist, Arthroscopy and Sports injuries, Joint Replacement, Adult Orthopedics, Hand and Upper Limb Surgery, Adult Rheumatology, Adult Orthopedic Surgery",Imbaba : Al Rashdy ,150,4.5,2211
Doctor,Ibrahim Mohsen,Consultant of Pediatric Orthopedics,"Orthopedist, Pediatric Orthopedics",Nile Cornishe ,650,4.0,1586
Doctor,said mokhtar,"Senior consultant spine, bone and joint surgery","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Bone Deformities, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Microscopic Surgery",Shoubra El-Kheima,200,3.0,2697
Doctor,Amr Nagy,Lecturer of orthopedics and joints,"Orthopedist, Joint Replacement, Adult Orthopedic Surgery","Nehro,Heliopolis",300,,157
Doctor,Fraig Amin Fraig,"Specialist in orthopedic surgery, artificial joints, spine, sports injuries and fractures - Ain Shams Medicine","Orthopedist, Arthroscopy and Sports injuries, Adult Spine Surgery, Foot and Ankle Orthopedics, Joint Replacement, Adult Orthopedics, Osteopathic Medicine, Hand and Upper Limb Surgery, Pediatric Orthopedics, Pediatric Spine Surgery, Adult Orthopedic Surgery",Heliopolis,300,,76
Doctor,Mohammed Shibl,"Orthopedics specialist Treatment of fractures, playground injuries, and  children's bone deformities.","Orthopedist, Adult Orthopedics, Pediatric Orthopedics, Adult Orthopedic Surgery, Pediatric Orthopedic Surgery","G, Hadeeq Al-Ahram, entrance to the first gate, first floor after the ground floor, Giza",200,,216
Doctor,Mohamed Khalil,Orthopaedic Surgery Specialist ,"Orthopedist, Adult Orthopedics, Adult Orthopedic Surgery","block 28 , manteqah ath taseaa -1st floor ",250,,42
